animal_id,nome,especie,raca_femea,linhagem,data_nascimento,idade_anos,peso_kg,condicao_corporal,num_partos_anteriores,intervalo_pos_parto_dias,fazenda,municipio,data_inseminacao,mes_inseminacao,ano_inseminacao,trimestre,estacao,tipo_inseminacao,raca_reprodutor,reprodutor_id,empresa_semem,protocolo_hormonal,dias_desde_ultima_ins,temperatura_ambiente_c,tecnico,probabilidade_prenhez_ia,resultado
BOV-0584,Glória,Bovino,Gir,Linhagem B,2017-07-26,4.6,501.7,4,0,,Sítio São Francisco,Tamboril,2022-02-26,2,2022,1,Chuvosa,IA Convencional,Bonsmara,REP-025,Alta Genetics,IATF 7 dias,19,34.7,Marcos Farias,0.5405,Nao_Prenha
BOV-0585,Nuvem,Bovino,Sindi,Linhagem G,2017-10-10,5.6,529.7,3,2,200,Fazenda Caatinga Verde,Nova Russas,2023-05-14,5,2023,2,Seca,IATF,Brahman,REP-055,Insitec,P4+BE+PGF,21,22.8,Marcos Farias,0.8656,Prenha
OVI-0332,Linda,Ovino,Dorper,Linhagem H,2020-10-24,2.3,64.1,4,0,,Fazenda Caatinga Verde,Poranga,2023-01-31,1,2023,1,Chuvosa,IA Convencional,Dorper,REP-047,Alta Genetics,Cosynch,36,27.6,Luciana Reis,0.6827,Nao_Prenha
BOV-0586,Joia,Bovino,Guzerá,Sem registro,2020-04-20,4.0,379.8,5,1,279,Fazenda Palmeira,Crateús,2024-04-07,4,2024,2,Chuvosa,IATF,Senepol,REP-054,Sexing Tech,Cosynch,102,37.7,Fernanda Costa,0.6589,Prenha
CAP-0245,Eva,Caprino,Boer,Sem registro,2018-06-16,4.9,53.8,3,3,168,Sítio São Francisco,Catunda,2023-05-26,5,2023,2,Seca,IA Convencional,Alpino,REP-017,Insitec,Sem protocolo,102,26.7,Ana Lima,0.7896,Prenha
CAP-0246,Glória,Caprino,Toggenburg,Linhagem E,2021-07-15,1.3,40.5,2,0,,Sítio São Francisco,Monsenhor Tabosa,2022-11-05,11,2022,4,Chuvosa,IA Convencional,Anglo Nubiano,REP-028,Próprio,Select Synch,115,32.2,Ana Lima,0.2711,Nao_Prenha
BOV-0587,Linda,Bovino,Tabapuã,Linhagem B,2018-10-06,3.4,310.4,4,0,,Sítio Mandacaru,Catunda,2022-02-23,2,2022,1,Chuvosa,IATF,Senepol,REP-054,CRV Lagoa,Sem protocolo,42,30.4,Ana Lima,0.7379,Prenha
BOV-0588,Viola,Bovino,Gir,Linhagem H,2018-03-16,6.4,353.5,4,1,272,Sítio Três Irmãos,Nova Russas,2024-08-03,8,2024,3,Seca,IA Convencional,Nelore,REP-079,Geneal,P4+EB,21,26.3,Pedro Alves,0.6825,Nao_Prenha
CAP-0247,Estrela,Caprino,Boer,Linhagem C,2022-03-27,0.6,49.2,2,0,,Sítio Riacho Seco,Quiterianópolis,2022-10-14,10,2022,4,Seca,IATF,Saanen,REP-042,Próprio,IATF 7 dias,41,26.8,Juliana Pinto,0.5538,Nao_Prenha
OVI-0333,Glória,Ovino,Texel,Sem registro,2019-04-29,4.6,71.4,3,0,,Fazenda Boa Esperança,Tamboril,2023-12-07,12,2023,4,Chuvosa,IATF,Dorper,REP-074,Sexing Tech,IATF 7 dias,63,21.1,Juliana Pinto,0.6594,Nao_Prenha
BOV-0589,Dalila,Bovino,Tabapuã,Linhagem F,2018-01-13,6.3,367.6,4,4,239,Sítio São Francisco,Tamboril,2024-04-27,4,2024,2,Chuvosa,IA Convencional,Bonsmara,REP-029,Grupo Nelore,Select Synch,62,39.8,Roberto Neto,0.6923,Prenha
BOV-0590,Estrela,Bovino,Brahman,Linhagem D,2017-04-10,7.0,460.5,4,0,,Fazenda Caatinga Verde,Nova Russas,2024-04-01,4,2024,2,Chuvosa,IATF,Simmental,REP-061,Próprio,Cosynch,102,34.6,Ana Lima,0.7456,Nao_Prenha
OVI-0334,Nuvem,Ovino,Santa Inês,Linhagem A,2019-01-25,5.9,34.0,4,2,75,Sítio Mandacaru,Tamboril,2024-12-28,12,2024,4,Chuvosa,IA Convencional,Texel,REP-010,Sexing Tech,Resynch,98,19.4,Roberto Neto,0.6658,Prenha
OVI-0335,Aurora,Ovino,Dorper,Linhagem A,2016-04-12,6.0,70.4,2,4,243,Fazenda Boa Esperança,Ipaporanga,2022-04-08,4,2022,2,Chuvosa,IA Convencional,Dorper,REP-032,Sexing Tech,Select Synch,114,27.2,Roberto Neto,0.5244,Prenha
CAP-0248,Lua,Caprino,Canindé,Linhagem B,2018-11-22,5.9,39.2,3,1,60,Sítio Riacho Seco,Poranga,2024-10-24,10,2024,4,Seca,IA Convencional,Saanen,REP-063,Insitec,P4+EB,31,25.0,Roberto Neto,0.5873,Prenha
BOV-0591,Rita,Bovino,Canchim,Linhagem C,2017-02-09,5.4,341.0,3,0,,Sítio Riacho Seco,Crateús,2022-06-26,6,2022,2,Seca,IA Convencional,Nelore,REP-067,Grupo Nelore,IATF 7 dias,79,33.0,Pedro Alves,0.6102,Prenha
BOV-0592,Cida,Bovino,Guzerá,Linhagem G,2021-02-24,2.5,552.6,5,0,,Fazenda Palmeira,Monsenhor Tabosa,2023-09-05,9,2023,3,Seca,IATF,Angus,REP-049,Sexing Tech,Resynch,103,38.4,Roberto Neto,0.4874,Nao_Prenha
CAP-0249,Bonita,Caprino,Moxotó,Linhagem B,2021-08-07,2.1,52.3,3,0,,Fazenda Caatinga Verde,Crateús,2023-09-10,9,2023,3,Seca,IATF,Anglo Nubiano,REP-031,CRV Lagoa,Sem protocolo,26,23.5,Maria Souza,0.7078,Prenha
BOV-0593,Linda,Bovino,Gir,Linhagem F,2018-01-29,6.1,444.4,4,2,115,Fazenda Boa Esperança,Independência,2024-03-06,3,2024,1,Chuvosa,IA Convencional,Gir,REP-037,Geneal,GnRH+PGF2α,46,21.9,Carlos Melo,0.8113,Prenha
OVI-0336,Sofia,Ovino,Dorper,Linhagem F,2021-11-02,3.1,48.8,3,0,,Fazenda Poço Fundo,Ararendá,2024-12-12,12,2024,4,Chuvosa,IA Convencional,Suffolk,REP-052,Alta Genetics,Sem protocolo,12,18.7,Juliana Pinto,0.3875,Prenha
OVI-0337,Graça,Ovino,Bergamácia,Linhagem A,2018-01-24,6.5,51.6,3,1,215,Sítio Riacho Seco,Crateús,2024-07-07,7,2024,3,Seca,IA Convencional,Santa Inês,REP-011,Sexing Tech,P4+EB,56,26.1,Roberto Neto,0.6872,Nao_Prenha
BOV-0594,Jade,Bovino,Nelore,Linhagem E,2018-01-07,5.4,490.1,4,0,,Sítio Mandacaru,Crateús,2023-06-18,6,2023,2,Seca,IA Convencional,Senepol,REP-013,Geneal,Select Synch,117,18.1,Roberto Neto,0.6328,Prenha
BOV-0595,Jade,Bovino,Gir,Linhagem E,2017-11-21,5.2,385.4,4,1,101,Fazenda Palmeira,Independência,2023-01-29,1,2023,1,Chuvosa,IATF,Nelore,REP-002,Grupo Nelore,Ovsynch,34,21.1,Pedro Alves,0.7913,Prenha
BOV-0596,Amora,Bovino,Sindi,Linhagem F,2016-05-10,5.7,291.7,4,2,261,Sítio Três Irmãos,Tamboril,2022-01-03,1,2022,1,Chuvosa,IATF,Nelore,REP-004,Insitec,GnRH+PGF2α,82,35.7,Fernanda Costa,0.8182,Prenha
CAP-0250,Nina,Caprino,Repartida,Linhagem A,2017-08-19,5.3,49.9,5,0,,Sítio Riacho Seco,Catunda,2022-12-04,12,2022,4,Chuvosa,IA Convencional,Alpino,REP-077,Insitec,Sem protocolo,106,38.4,Maria Souza,0.438,Nao_Prenha
BOV-0597,Flor,Bovino,Gir,Linhagem E,2016-04-07,7.4,366.3,5,2,154,Sítio Três Irmãos,Nova Russas,2023-09-07,9,2023,3,Seca,IA Convencional,Simmental,REP-061,Grupo Nelore,Select Synch,43,19.7,Pedro Alves,0.7882,Nao_Prenha
BOV-0598,Fada,Bovino,Girolando,Linhagem G,2022-03-05,0.0,472.5,4,0,,Fazenda Boa Esperança,Tamboril,2022-03-16,3,2022,1,Chuvosa,IA Convencional,Nelore,REP-072,Grupo Nelore,Select Synch,7,26.5,Luciana Reis,0.4688,Nao_Prenha
OVI-0338,Nina,Ovino,Bergamácia,Linhagem H,2018-10-23,4.5,57.6,1,2,195,Fazenda Caatinga Verde,Crateús,2023-05-06,5,2023,2,Seca,IA Convencional,Suffolk,REP-036,Alta Genetics,Sem protocolo,49,38.1,Juliana Pinto,0.3703,Nao_Prenha
OVI-0339,Linda,Ovino,Bergamácia,Linhagem D,2022-05-09,-0.1,47.4,3,0,,Fazenda Poço Fundo,Ararendá,2022-04-11,4,2022,2,Chuvosa,IA Convencional,Texel,REP-030,Geneal,Sem protocolo,6,26.3,Roberto Neto,0.1769,Prenha
BOV-0599,Nina,Bovino,Brahman,Sem registro,2020-08-24,1.9,479.2,2,0,,Sítio São Francisco,Ararendá,2022-07-10,7,2022,3,Seca,IA Convencional,Gir,REP-079,Grupo Nelore,IATF 7 dias,22,25.9,Marcos Farias,0.5566,Nao_Prenha
CAP-0251,Terra,Caprino,Boer,Linhagem D,2019-01-08,4.7,59.8,3,0,,Fazenda Caatinga Verde,Independência,2023-09-10,9,2023,3,Seca,IATF,Toggenburg,REP-039,Grupo Nelore,Ovsynch,73,24.2,Ana Lima,0.7742,Prenha
BOV-0600,Dalila,Bovino,Brahman,Sem registro,2019-09-17,4.2,399.5,2,2,203,Fazenda Bela Vista,Ararendá,2023-12-02,12,2023,4,Chuvosa,IATF,Senepol,REP-002,Alta Genetics,P4+BE+PGF,45,28.1,João Silva,0.6702,Prenha
BOV-0601,Pétala,Bovino,Girolando,Sem registro,2018-05-22,4.9,518.4,4,2,213,Fazenda Bela Vista,Catunda,2023-03-30,3,2023,1,Chuvosa,IA Convencional,Simmental,REP-029,CRV Lagoa,Select Synch,28,38.5,Fernanda Costa,0.8131,Prenha
BOV-0602,Aurora,Bovino,Gir,Linhagem C,2020-12-17,1.9,368.6,3,0,,Sítio Riacho Seco,Catunda,2022-11-20,11,2022,4,Chuvosa,IA Convencional,Gir,REP-016,Sexing Tech,P4+BE+PGF,111,20.9,Maria Souza,0.6119,Prenha
CAP-0252,Glória,Caprino,Repartida,Linhagem E,2018-05-09,6.3,42.7,5,2,46,Fazenda Palmeira,Crateús,2024-08-30,8,2024,3,Seca,IATF,Anglo Nubiano,REP-069,Insitec,Ovsynch,32,20.7,Juliana Pinto,0.8286,Prenha
OVI-0340,Serena,Ovino,Bergamácia,Linhagem F,2017-03-11,6.2,41.1,4,3,279,Fazenda Bela Vista,Poranga,2023-05-06,5,2023,2,Seca,IA Convencional,Dorper,REP-056,CRV Lagoa,P4+EB,15,31.3,João Silva,0.6514,Prenha
CAP-0253,Glória,Caprino,Anglo Nubiana,Linhagem E,2019-02-24,5.6,55.4,3,4,188,Sítio São Francisco,Crateús,2024-10-05,10,2024,4,Seca,IATF,Alpino,REP-045,Próprio,Ovsynch,5,34.0,Juliana Pinto,0.8239,Nao_Prenha
OVI-0341,Palma,Ovino,Santa Inês,Linhagem D,2021-03-21,3.8,46.3,3,2,177,Fazenda Caatinga Verde,Monsenhor Tabosa,2024-12-30,12,2024,4,Chuvosa,IA Convencional,Texel,REP-079,Próprio,Sem protocolo,112,23.4,Maria Souza,0.7977,Nao_Prenha
OVI-0342,Sara,Ovino,Bergamácia,Linhagem C,2020-10-18,3.6,46.6,3,2,271,Fazenda Boa Esperança,Poranga,2024-05-11,5,2024,2,Seca,IA Convencional,Suffolk,REP-071,CRV Lagoa,Ovsynch,87,37.7,Maria Souza,0.6234,Nao_Prenha
CAP-0254,Serena,Caprino,Saanen,Linhagem C,2017-09-30,5.0,53.0,3,3,42,Sítio Boa Sorte,Tamboril,2022-09-28,9,2022,3,Seca,IA Convencional,Anglo Nubiano,REP-020,Alta Genetics,Cosynch,54,31.8,Roberto Neto,0.4824,Prenha
BOV-0603,Graça,Bovino,Tabapuã,Linhagem E,2016-10-20,6.0,470.7,4,4,218,Fazenda Caatinga Verde,Independência,2022-10-10,10,2022,4,Seca,IA Convencional,Senepol,REP-025,CRV Lagoa,GnRH+PGF2α,58,22.9,Maria Souza,0.97,Prenha
BOV-0604,Pétala,Bovino,Brahman,Linhagem C,2022-05-22,0.4,489.2,3,0,,Sítio Mandacaru,Tamboril,2022-11-01,11,2022,4,Chuvosa,IATF,Bonsmara,REP-062,Insitec,P4+BE+PGF,60,25.6,Roberto Neto,0.595,Prenha
OVI-0343,Lua,Ovino,Dorper,Linhagem F,2021-07-28,2.7,35.1,5,0,,Fazenda Boa Esperança,Quiterianópolis,2024-04-25,4,2024,2,Chuvosa,IA Convencional,Ile de France,REP-021,Próprio,IATF 7 dias,72,21.1,Maria Souza,0.5651,Prenha
CAP-0255,Orquídea,Caprino,Repartida,Sem registro,2020-02-19,2.2,46.1,5,0,,Fazenda Poço Fundo,Monsenhor Tabosa,2022-05-11,5,2022,2,Seca,IATF,Boer,REP-079,Geneal,Sem protocolo,49,22.9,Luciana Reis,0.6499,Prenha
BOV-0605,Terra,Bovino,Girolando,Sem registro,2020-10-10,2.1,524.2,4,0,,Sítio Boa Sorte,Crateús,2022-11-24,11,2022,4,Chuvosa,IA Convencional,Brahman,REP-075,Alta Genetics,Ovsynch,111,20.6,Roberto Neto,0.5913,Prenha
BOV-0606,Serena,Bovino,Canchim,Linhagem E,2020-09-23,2.0,493.3,3,0,,Sítio Mandacaru,Tamboril,2022-09-16,9,2022,3,Seca,IA Convencional,Gir,REP-035,Insitec,Resynch,99,25.0,Juliana Pinto,0.6647,Prenha
OVI-0344,Amora,Ovino,Santa Inês,Linhagem G,2020-11-25,3.2,38.3,3,1,266,Sítio Riacho Seco,Poranga,2024-01-31,1,2024,1,Chuvosa,IA Convencional,Dorper,REP-018,Sexing Tech,Sem protocolo,75,39.6,Carlos Melo,0.5572,Nao_Prenha
BOV-0607,Nuvem,Bovino,Girolando,Linhagem B,2018-07-31,6.4,367.8,4,1,154,Fazenda Caatinga Verde,Monsenhor Tabosa,2024-12-20,12,2024,4,Chuvosa,IATF,Nelore,REP-051,Geneal,Sem protocolo,29,27.8,João Silva,0.7487,Nao_Prenha
BOV-0608,Hera,Bovino,Brahman,Linhagem H,2018-03-18,6.1,322.2,5,4,248,Fazenda Boa Esperança,Crateús,2024-04-13,4,2024,2,Chuvosa,IA Convencional,Bonsmara,REP-038,Grupo Nelore,Ovsynch,30,18.1,Pedro Alves,0.6846,Nao_Prenha
CAP-0256,Nuvem,Caprino,Boer,Linhagem E,2018-04-18,4.9,53.0,3,1,237,Fazenda Boa Esperança,Monsenhor Tabosa,2023-03-12,3,2023,1,Chuvosa,IA Convencional,Toggenburg,REP-078,Sexing Tech,P4+BE+PGF,68,33.9,Ana Lima,0.7958,Nao_Prenha
OVI-0345,Estrela,Ovino,Texel,Linhagem D,2022-04-22,1.8,56.4,5,0,,Sítio Três Irmãos,Poranga,2024-01-29,1,2024,1,Chuvosa,IA Convencional,Texel,REP-048,CRV Lagoa,Sem protocolo,115,22.1,Juliana Pinto,0.6046,Prenha
BOV-0609,Duna,Bovino,Nelore,Linhagem D,2021-12-13,0.4,565.5,4,0,,Fazenda Boa Esperança,Nova Russas,2022-05-03,5,2022,2,Seca,IA Convencional,Angus,REP-009,Sexing Tech,IATF 7 dias,41,23.6,João Silva,0.9601,Prenha
OVI-0346,Flor,Ovino,Morada Nova,Linhagem A,2018-05-24,5.5,59.3,2,4,141,Fazenda Boa Esperança,Tamboril,2023-11-08,11,2023,4,Chuvosa,IA Convencional,Ile de France,REP-080,Próprio,Select Synch,66,24.8,Fernanda Costa,0.7705,Nao_Prenha
BOV-0610,Nina,Bovino,Canchim,Linhagem D,2017-03-26,7.5,358.7,2,4,49,Fazenda Palmeira,Catunda,2024-09-24,9,2024,3,Seca,IA Convencional,Simmental,REP-062,Próprio,Sem protocolo,24,37.5,Roberto Neto,0.2107,Nao_Prenha
BOV-0611,Anita,Bovino,Tabapuã,Linhagem B,2020-05-13,4.0,305.6,4,1,254,Fazenda Bela Vista,Quiterianópolis,2024-05-18,5,2024,2,Seca,IATF,Nelore,REP-061,Insitec,Cosynch,50,30.7,Ana Lima,0.9009,Prenha
CAP-0257,Nuvem,Caprino,Toggenburg,Linhagem D,2020-03-15,2.9,51.8,2,1,246,Sítio São Francisco,Monsenhor Tabosa,2023-01-24,1,2023,1,Chuvosa,IATF,Saanen,REP-032,Grupo Nelore,Sem protocolo,46,27.7,Marcos Farias,0.4218,Prenha
BOV-0612,Hera,Bovino,Canchim,Linhagem G,2017-08-04,4.9,490.1,3,0,,Fazenda Poço Fundo,Catunda,2022-07-13,7,2022,3,Seca,IATF,Senepol,REP-078,Insitec,P4+BE+PGF,13,33.0,Carlos Melo,0.6119,Prenha
BOV-0613,Viola,Bovino,Girolando,Linhagem A,2019-10-28,3.3,418.6,4,1,250,Sítio Três Irmãos,Monsenhor Tabosa,2023-02-23,2,2023,1,Chuvosa,IATF,Senepol,REP-022,Sexing Tech,Sem protocolo,80,30.3,Carlos Melo,0.7428,Nao_Prenha
BOV-0614,Amora,Bovino,Brahman,Linhagem D,2020-10-12,1.8,521.1,4,0,,Fazenda Boa Esperança,Ararendá,2022-08-07,8,2022,3,Seca,IATF,Nelore,REP-072,Insitec,Ovsynch,5,29.8,Luciana Reis,0.7545,Prenha
CAP-0258,Dalila,Caprino,Toggenburg,Linhagem C,2017-05-10,7.5,39.8,4,3,288,Sítio Riacho Seco,Ipaporanga,2024-10-23,10,2024,4,Seca,IATF,Boer,REP-010,CRV Lagoa,P4+EB,54,22.4,João Silva,0.7626,Prenha
BOV-0615,Lua,Bovino,Canchim,Linhagem B,2019-04-24,4.3,546.5,5,1,277,Sítio Mandacaru,Quiterianópolis,2023-08-18,8,2023,3,Seca,IA Convencional,Angus,REP-075,Grupo Nelore,GnRH+PGF2α,113,36.1,Luciana Reis,0.697,Prenha
BOV-0616,Hera,Bovino,Tabapuã,Linhagem F,2020-07-07,4.0,292.2,4,2,223,Fazenda Boa Esperança,Crateús,2024-07-21,7,2024,3,Seca,IATF,Brahman,REP-020,Alta Genetics,IATF 7 dias,72,36.8,Carlos Melo,0.72,Nao_Prenha
CAP-0259,Glória,Caprino,Repartida,Linhagem A,2020-02-02,3.0,51.1,5,0,,Sítio São Francisco,Poranga,2023-02-06,2,2023,1,Chuvosa,IATF,Toggenburg,REP-059,CRV Lagoa,IATF 7 dias,21,36.4,Maria Souza,0.5701,Prenha
BOV-0617,Dalila,Bovino,Gir,Linhagem A,2019-10-02,5.0,552.4,3,0,,Fazenda Boa Esperança,Catunda,2024-10-06,10,2024,4,Seca,IATF,Nelore,REP-018,Geneal,P4+EB,10,19.5,Roberto Neto,0.5466,Nao_Prenha
OVI-0347,Rosa,Ovino,Somalis,Linhagem B,2021-04-03,2.6,69.1,5,0,,Sítio Boa Sorte,Ararendá,2023-11-20,11,2023,4,Chuvosa,IATF,Suffolk,REP-077,Alta Genetics,Cosynch,33,25.0,Marcos Farias,0.6393,Prenha
CAP-0260,Glória,Caprino,Boer,Linhagem F,2018-09-20,6.1,59.6,4,1,109,Fazenda Poço Fundo,Quiterianópolis,2024-10-31,10,2024,4,Seca,IA Convencional,Toggenburg,REP-019,Insitec,Ovsynch,7,37.3,Luciana Reis,0.6196,Prenha
BOV-0618,Chuva,Bovino,Canchim,Linhagem B,2018-12-16,4.0,318.6,1,0,,Fazenda Poço Fundo,Crateús,2022-12-07,12,2022,4,Chuvosa,IATF,Bonsmara,REP-039,Próprio,Select Synch,93,37.4,João Silva,0.3509,Nao_Prenha
OVI-0348,Chuva,Ovino,Morada Nova,Sem registro,2019-02-20,4.0,69.7,3,2,133,Fazenda Poço Fundo,Tamboril,2023-03-03,3,2023,1,Chuvosa,IATF,Suffolk,REP-077,Próprio,Sem protocolo,98,19.3,Ana Lima,0.8175,Prenha
BOV-0619,Serena,Bovino,Nelore,Linhagem C,2016-08-20,5.6,526.2,4,0,,Fazenda Palmeira,Crateús,2022-03-19,3,2022,1,Chuvosa,IA Convencional,Simmental,REP-068,Próprio,IATF 7 dias,75,27.8,João Silva,0.8267,Prenha
OVI-0349,Joia,Ovino,Santa Inês,Linhagem H,2016-07-26,6.7,62.4,4,3,247,Fazenda Palmeira,Crateús,2023-04-17,4,2023,2,Chuvosa,IA Convencional,Texel,REP-011,Alta Genetics,Ovsynch,16,23.3,Roberto Neto,0.7856,Prenha
BOV-0620,Flor,Bovino,Canchim,Linhagem H,2019-11-29,3.8,574.4,4,0,,Fazenda Boa Esperança,Monsenhor Tabosa,2023-09-13,9,2023,3,Seca,IATF,Bonsmara,REP-028,Próprio,GnRH+PGF2α,116,25.6,Maria Souza,0.8288,Prenha
BOV-0621,Nina,Bovino,Girolando,Linhagem A,2021-08-25,2.0,447.3,5,0,,Fazenda Poço Fundo,Monsenhor Tabosa,2023-08-18,8,2023,3,Seca,IATF,Nelore,REP-014,Geneal,Resynch,22,32.7,Ana Lima,0.6036,Prenha
OVI-0350,Brisa,Ovino,Texel,Linhagem B,2021-09-16,3.1,69.4,2,0,,Sítio Boa Sorte,Crateús,2024-10-11,10,2024,4,Seca,IA Convencional,Suffolk,REP-051,Insitec,Select Synch,57,38.4,Marcos Farias,0.2709,Nao_Prenha
BOV-0622,Linda,Bovino,Nelore,Linhagem H,2020-11-16,3.6,489.8,3,2,233,Fazenda Palmeira,Poranga,2024-06-28,6,2024,2,Seca,IA Convencional,Simmental,REP-078,CRV Lagoa,Ovsynch,15,38.9,Pedro Alves,0.6126,Prenha
OVI-0351,Beleza,Ovino,Morada Nova,Linhagem H,2022-05-05,0.3,46.7,4,0,,Fazenda Caatinga Verde,Crateús,2022-08-06,8,2022,3,Seca,IATF,Texel,REP-025,Grupo Nelore,P4+BE+PGF,24,27.5,Luciana Reis,0.6797,Prenha
CAP-0261,Terra,Caprino,Anglo Nubiana,Linhagem H,2017-05-26,7.1,40.2,4,1,65,Sítio Três Irmãos,Catunda,2024-06-21,6,2024,2,Seca,IA Convencional,Toggenburg,REP-057,CRV Lagoa,Sem protocolo,110,21.1,Roberto Neto,0.5645,Nao_Prenha
BOV-0623,Linda,Bovino,Guzerá,Linhagem F,2016-06-10,5.9,293.1,4,1,164,Fazenda Palmeira,Ararendá,2022-04-25,4,2022,2,Chuvosa,IATF,Senepol,REP-060,CRV Lagoa,Resynch,39,31.1,Marcos Farias,0.7461,Prenha
BOV-0624,Brisa,Bovino,Nelore,Linhagem C,2017-09-06,6.2,473.1,3,0,,Sítio Mandacaru,Monsenhor Tabosa,2023-11-28,11,2023,4,Chuvosa,IATF,Nelore,REP-024,Alta Genetics,P4+BE+PGF,68,24.1,João Silva,0.7427,Nao_Prenha
BOV-0625,Nuvem,Bovino,Tabapuã,Linhagem E,2017-05-02,4.8,545.9,1,3,130,Fazenda Poço Fundo,Independência,2022-02-02,2,2022,1,Chuvosa,IA Convencional,Angus,REP-074,Geneal,P4+BE+PGF,7,38.7,Pedro Alves,0.3382,Nao_Prenha
BOV-0626,Estrela,Bovino,Gir,Linhagem G,2019-08-30,5.1,472.6,3,3,218,Fazenda Poço Fundo,Catunda,2024-10-10,10,2024,4,Seca,IA Convencional,Senepol,REP-027,Sexing Tech,P4+EB,120,27.0,Carlos Melo,0.97,Prenha
BOV-0627,Rosa,Bovino,Sindi,Linhagem D,2019-09-14,2.7,476.6,5,1,211,Fazenda Caatinga Verde,Catunda,2022-05-15,5,2022,2,Seca,IA Convencional,Gir,REP-046,Próprio,Cosynch,116,29.3,Marcos Farias,0.6628,Nao_Prenha
BOV-0628,Hera,Bovino,Guzerá,Linhagem C,2019-05-12,5.5,326.3,5,3,272,Fazenda Caatinga Verde,Tamboril,2024-11-26,11,2024,4,Chuvosa,IA Convencional,Angus,REP-053,Insitec,Sem protocolo,51,29.5,Marcos Farias,0.6184,Nao_Prenha
OVI-0352,Amora,Ovino,Somalis,Linhagem C,2018-09-25,5.7,69.3,2,0,,Sítio Boa Sorte,Crateús,2024-05-31,5,2024,2,Seca,IA Convencional,Texel,REP-069,Sexing Tech,P4+EB,102,33.9,Fernanda Costa,0.5409,Prenha
BOV-0629,Sofia,Bovino,Nelore,Linhagem H,2017-12-06,5.2,420.2,3,3,102,Fazenda Boa Esperança,Tamboril,2023-02-06,2,2023,1,Chuvosa,IA Convencional,Bonsmara,REP-004,CRV Lagoa,Sem protocolo,113,39.4,Carlos Melo,0.6385,Prenha
OVI-0353,Duna,Ovino,Santa Inês,Linhagem D,2017-03-26,6.8,61.6,4,2,205,Sítio São Francisco,Monsenhor Tabosa,2023-12-27,12,2023,4,Chuvosa,IATF,Dorper,REP-009,Alta Genetics,IATF 7 dias,7,32.5,Maria Souza,0.7794,Prenha
OVI-0354,Orquídea,Ovino,Morada Nova,Sem registro,2021-07-06,2.3,66.3,4,0,,Fazenda Caatinga Verde,Independência,2023-11-09,11,2023,4,Chuvosa,IA Convencional,Santa Inês,REP-046,Alta Genetics,P4+EB,19,21.1,Juliana Pinto,0.581,Nao_Prenha
BOV-0630,Linda,Bovino,Guzerá,Linhagem E,2020-04-06,2.8,487.6,4,1,144,Sítio Boa Sorte,Ipaporanga,2023-01-11,1,2023,1,Chuvosa,IA Convencional,Nelore,REP-056,CRV Lagoa,IATF 7 dias,72,22.2,Fernanda Costa,0.8518,Prenha
OVI-0355,Amora,Ovino,Dorper,Linhagem G,2019-11-10,4.1,61.6,4,1,99,Sítio São Francisco,Tamboril,2024-01-03,1,2024,1,Chuvosa,IA Convencional,Dorper,REP-033,Geneal,Resynch,65,22.1,Roberto Neto,0.5976,Nao_Prenha
BOV-0631,Aurora,Bovino,Guzerá,Linhagem H,2019-07-24,5.1,495.7,4,1,247,Fazenda Palmeira,Nova Russas,2024-09-01,9,2024,3,Seca,IATF,Gir,REP-016,Grupo Nelore,P4+EB,37,37.4,Roberto Neto,0.7034,Prenha
BOV-0632,Orquídea,Bovino,Brahman,Linhagem F,2016-12-09,7.5,517.0,3,4,202,Sítio Boa Sorte,Crateús,2024-06-02,6,2024,2,Seca,IA Convencional,Nelore,REP-079,Insitec,IATF 7 dias,14,27.6,João Silva,0.6953,Nao_Prenha
BOV-0633,Jade,Bovino,Gir,Linhagem F,2020-12-10,2.3,565.7,3,0,,Fazenda Caatinga Verde,Catunda,2023-04-12,4,2023,2,Chuvosa,IATF,Angus,REP-012,Próprio,P4+EB,110,35.1,Marcos Farias,0.6899,Prenha
CAP-0262,Hera,Caprino,Anglo Nubiana,Linhagem G,2019-05-04,4.7,48.5,4,1,84,Sítio Riacho Seco,Quiterianópolis,2024-01-21,1,2024,1,Chuvosa,IA Convencional,Boer,REP-024,Grupo Nelore,Sem protocolo,36,23.6,Fernanda Costa,0.7761,Prenha
BOV-0634,Estrela,Bovino,Brahman,Linhagem C,2019-03-14,4.3,436.4,4,2,183,Sítio Três Irmãos,Crateús,2023-06-14,6,2023,2,Seca,IATF,Nelore,REP-075,Geneal,Cosynch,36,27.6,Fernanda Costa,0.97,Prenha
BOV-0635,Dalila,Bovino,Tabapuã,Linhagem B,2021-03-30,1.5,568.0,4,0,,Fazenda Bela Vista,Poranga,2022-09-17,9,2022,3,Seca,IATF,Senepol,REP-007,Próprio,P4+BE+PGF,32,36.9,Maria Souza,0.7087,Prenha
CAP-0263,Graça,Caprino,Moxotó,Linhagem A,2017-10-03,4.8,37.1,4,0,,Sítio Riacho Seco,Ipaporanga,2022-07-20,7,2022,3,Seca,IATF,Alpino,REP-046,Alta Genetics,P4+BE+PGF,105,25.1,Luciana Reis,0.6962,Prenha
BOV-0636,Aurora,Bovino,Nelore,Linhagem H,2020-03-08,2.9,362.2,2,0,,Fazenda Palmeira,Ararendá,2023-02-07,2,2023,1,Chuvosa,IA Convencional,Brahman,REP-079,CRV Lagoa,Cosynch,5,20.9,Marcos Farias,0.2973,Nao_Prenha
